"positionId","positionName","companyId","companyShortName","positionFirstType","industryField","education","workYear","city","positionAdvantage","createTime","salary","leaderName","companyName","companySize","companyLogo","financeStage","jobNature","positionType","companyLabelList001","companyLabelList002","companyLabelList003","companyLabelList004","score","haveDeliver","adWord","randomScore","countAdjusted","calcScore","orderBy","showOrder","adjustScore","relScore","formatCreateTime","imstate","createTimeSort","positonTypesMap","hrScore","totalCount","searchScore","language"
"1033915","C++服务器开发工程师","76696","北京旅信顺捷软件科技有限公司","技术","移动互联网","大专","3-5年","北京","前端行业情景、丰厚薪酬、无限个人职业发展","2015-11-13 18:09:34","20k-30k","暂没有填写","旅信顺捷","50-150人","image1/M00/2E/6E/Cgo8PFV-Y3eALCXZAAANh6K4dJQ554.jpg?cc=0.8436089679598808","成长型(A轮)","全职","后端开发","专项奖金","带薪年假","领导好","定期体检","933","False","0","0","False","False","115","0","0","717","1天前发布","null","1447409374000","null","101","0","0","C++"
"961967","C/C++ 视频处理开发","40738","小红唇（北京）网络科技有限公司","技术","移动互联网","学历不限","1-3年","北京","上线半年B轮融资 快乐工作","2015-11-13 17:51:50","15k-30k","暂没有填写","小红唇","15-50人","image1/M00/41/FB/CgYXBlXJ_7iAIEIlAAA1xfGJD5k233.jpg","成长型(B轮)","全职","后端开发","年底双薪","专项奖金","股票期权","美女多","884","False","0","0","False","False","108","0","0","714","1天前发布","null","1447408310000","null","62","0","0","C++"
"994828","C++","89843","北京北琪医疗科技有限公司","技术","医疗健康","学历不限","不限","北京","高薪；五险一金；带薪年假；免费班车和午餐","2015-11-13 17:19:35","8k-10k","暂没有填写","北琪医疗","50-150人","image1/M00/43/52/Cgo8PFXRQ-WASGRFAABLvKTsDS0722.jpg?cc=0.9194447039626539","成长型(不需要融资)","实习","后端开发","年底双薪","免费班车","带薪年假","绩效奖金","1141","False","0","0","False","False","115","0","0","1000","1天前发布","null","1447406375000","null","26","0","0","C++"
"994735","C++","89843","北京北琪医疗科技有限公司","技术","医疗健康","学历不限","不限","北京","高薪；五险一金；带薪年假；免费班车及午餐","2015-11-13 17:19:34","8k-10k","暂没有填写","北琪医疗","50-150人","image1/M00/43/52/Cgo8PFXRQ-WASGRFAABLvKTsDS0722.jpg?cc=0.9194447039626539","成长型(不需要融资)","全职","后端开发","年底双薪","免费班车","带薪年假","绩效奖金","1141","False","0","0","False","False","115","0","0","1000","1天前发布","null","1447406374000","null","26","0","0","C++"
"1028368","C++","29038","斧子科技（北京）有限公司","技术","移动互联网","本科","3-5年","北京","见证国产游戏主机的诞生优秀的环境与同事","2015-11-13 17:18:14","15k-30k","Kelly","斧子科技","50-150人","i/image/M00/00/04/Cgp3O1Ygor2ADnROAAArnbYnwpU448.jpg","成长型(A轮)","全职","后端开发","创业","安卓","游戏平台","绩效奖金","1184","False","0","0","False","False","115","0","0","1000","1天前发布","null","1447406294000","null","69","0","0","C++"
"1260094","C++——应用开发","83974","重庆金美通信有限责任公司北京技术分公司","技术","信息安全 · 其他","本科","1年以下","北京","有师傅带 五险一金 提供午餐 补充医疗","2015-11-13 18:11:31","4k-6k","暂没有填写","金美通信","50-150人","image1/M00/3A/71/Cgo8PFWtq-KAGZ_zAAAQ87-ucXw456.JPG?cc=0.5057264773640782","上市公司","全职","后端开发","技能培训","带薪年假","绩效奖金","管理规范","1001","False","0","0","False","False","115","0","0","733","1天前发布","null","1447409491000","null","153","0","0","C++"
"1260027","C++","83974","重庆金美通信有限责任公司北京技术分公司","技术","信息安全 · 其他","本科","1年以下","北京","有师傅带 五险一金 提供午餐 补充医疗","2015-11-13 18:00:47","4k-6k","暂没有填写","金美通信","50-150人","image1/M00/3A/71/Cgo8PFWtq-KAGZ_zAAAQ87-ucXw456.JPG?cc=0.5057264773640782","上市公司","全职","后端开发","技能培训","带薪年假","绩效奖金","管理规范","1268","False","0","0","False","False","115","0","0","1000","1天前发布","null","1447408847000","null","153","0","0","C++"
"1209584","C++工程师","96434","北京美信时代科技有限公司","技术","移动互联网 · 企业服务","本科","1-3年","北京","具有全球竞争实力的IT企业","2015-11-13 16:43:26","7k-13k","胡建强","监控易","15-50人","i/image/M00/00/5E/Cgp3O1ZFPZyAfrZqAAAfUx84q5Y708.jpg","初创型(天使轮)","全职","后端开发","节日礼物","年底双薪","股票期权","带薪年假","1125","False","0","0","False","False","113","0","0","980","1天前发布","null","1447404206000","null","32","0","0","C++"
"1259475","Python/C++后台研发","57256","北京引力波信息技术有限公司","技术","移动互联网 · 医疗健康","本科","1-3年","北京","前景广阔，原始期权，环境优美，高手切磋","2015-11-13 16:38:54","9k-15k","梁冰","Up","少于15人","image1/M00/2A/9E/CgYXBlVsbmqAIgWxAABMD6HT2OI537.png","初创型(天使轮)","全职","后端开发","技能培训","股票期权","带薪年假","领导好","652","False","0","0","False","False","113","0","0","530","1天前发布","null","1447403934000","null","9","0","0","C++"
"1249808","C++管理生","69494","北京宣爱智能模拟技术股份公司","技术","移动互联网 · 教育","本科","应届毕业生","北京","职位晋升/五险一金等","2015-11-13 16:02:46","4k-8k","暂没有填写","宣爱智能","150-500人","image1/M00/3F/B3/CgYXBlXBfVSAOi6tAAAe-ir6HRU758.jpg","上市公司","全职","后端开发","技能培训","节日礼物","绩效奖金","岗位晋升","936","False","0","0","False","False","115","0","0","722","1天前发布","null","1447401766000","null","99","0","0","C++"
"659223","C++软件工程师","69494","北京宣爱智能模拟技术股份公司","技术","移动互联网 · 教育","本科","3-5年","北京","晋升空间/奖金/补助/双休/体检等","2015-11-13 16:01:16","9k-16k","暂没有填写","宣爱智能","150-500人","image1/M00/3F/B3/CgYXBlXBfVSAOi6tAAAe-ir6HRU758.jpg","上市公司","全职","后端开发","技能培训","节日礼物","绩效奖金","岗位晋升","1023","False","0","0","False","False","115","1433225515524","0","809","1天前发布","null","1447401676000","null","99","0","0","C++"
"1121059","C++开发——同方威视","3866","北京联想利泰软件有限公司","技术","移动互联网 · 招聘","本科","3-5年","北京","工作氛围好，津贴补助，交通便利","2015-11-13 15:58:10","12k-15k","韩振江","联想利泰","500-2000人","image1/M00/00/09/CgYXBlTUWBSAPwjPAABvag26MA4166.png","初创型(未融资)","全职","后端开发","节日礼物","带薪年假","岗位晋升","领导好","818","False","0","0","False","False","110","0","0","632","1天前发布","null","1447401490000","null","76","0","0","C++"
"1258914","C++开发工程师","106303","搜狐媒体","技术","移动互联网 · 广告营销","本科","3-5年","北京","15天年假、六险一金、弹性工作时间","2015-11-13 15:33:06","20k-30k","张朝阳","搜狐媒体","2000人以上","i/image/M00/00/60/CgqKkVZFhiKAe07DAAAMN2gO144456.jpg","上市公司","全职","后端开发","节日礼物","项目奖金","弹性工作时间","15天年假","1171","False","0","0","False","False","105","0","80","980","1天前发布","null","1447399986000","null","6","0","0","C++"
"1259024","C++","106322","北京金智华教科技有限公司","技术","教育 · 硬件","大专","1-3年","北京","五险一金,商业保险,年度体检,多项补贴……","2015-11-13 15:30:28","4k-6k","暂没有填写","北京金智华教科技有限公司","50-150人","image2/M00/16/2D/CgpzWlZFiKyAc-9KAA59u7vDZKw52.jpeg?cc=0.6193735064007342","初创型(未融资)","全职","后端开发","节日礼物","年底双薪","带薪年假","绩效奖金","1215","False","0","0","False","False","100","0","0","1000","1天前发布","null","1447399828000","null","115","0","0","C++"
"1259011","C++开发工程师","91","高德软件有限公司","技术","移动互联网","本科","1-3年","北京","阿里福利全都有","2015-11-13 15:28:37","20k-40k","暂没有填写","阿里巴巴-高德","2000人以上","i/image/M00/00/45/CgqKkVY7ClGAbzpZAAK4GVogUBU777.jpg","上市公司","全职","后端开发","弹性工作","帅哥多","美女多","五险一金","1279","False","0","0","False","False","115","0","47","980","1天前发布","null","1447399717000","null","137","0","0","C++"
"461297","C++","494","北京芝兰玉树科技有限公司","技术","移动互联网 · 教育","本科","1-3年","北京","饮料零食+自助晚餐+高大帅&百富美=快乐生","2015-11-13 15:14:55","6k-10k","杨威","贝瓦网","50-150人","image1/M00/14/B6/CgYXBlUI8-6AdREJAABy4PPTBFo827.png","成长型(B轮)","全职","后端开发","技能培训","节日礼物","岗位晋升","年度旅游","1129","False","0","0","False","False","118","1432005129266","0","1000","1天前发布","null","1447398895000","null","11","0","0","C++"
"1101772","Windows C/C++软件研发工程师","57127","北京千趣百乐软件技术有限公司","技术","硬件","本科","1-3年","北京","免费午餐及晚餐 零食 五险一金 专项奖金","2015-11-13 15:09:21","9k-18k","暂没有填写","wolflink","15-50人","image1/M00/19/F9/Cgo8PFUaoe6AALDLAAA8fQ83M2A273.png","成长型(A轮)","全职","后端开发","股票期权","带薪年假","绩效奖金","岗位晋升","860","False","0","0","False","False","105","0","0","711","1天前发布","null","1447398561000","null","44","0","0","C++"
"280020","C++开发工程师","39699","北京艾亿新融资本管理有限公司","技术","金融","本科","3-5年","北京","五险一金","2015-11-13 14:36:51","10k-18k","暂没有填写","艾亿新融","50-150人","image1/M00/00/61/CgYXBlTUXVCAAS6uAABOwVYwzr8907.png","成长型(不需要融资)","全职","后端开发","技能培训","带薪年假","岗位晋升","扁平管理","1222","False","0","0","False","False","115","1426816669044","0","980","1天前发布","null","1447396611000","null","127","0","0","C++"
"1076205","C++工程师","44717","速感科技（北京）有限公司","技术","移动互联网","本科","不限","北京","技术驱动型，福利待遇高，发展潜力大","2015-11-13 14:33:07","15k-25k","陈震","速感科技","15-50人","image1/M00/36/41/CgYXBlWd9A-AA0V-AAA3-L5XPvw208.png","成长型(A轮)","全职","后端开发","技能培训","专项奖金","股票期权","绩效奖金","1234","False","0","0","False","False","115","0","0","980","1天前发布","null","1447396387000","null","139","0","0","C++"
"979848","高级C++开发","22326","金华长风信息技术有限公司北京分公司","技术","移动互联网 · 游戏","大专","5-10年","北京","弹性工作+绩效奖金","2015-11-13 14:17:53","15k-25k","汪海滨","呱呱视频演艺社区","150-500人","image1/M00/00/2A/Cgo8PFTUXGyAFOUTAACa71TcWuI285.jpg","成长型(B轮)","全职","后端开发","绩效奖金","五险一金","节日礼物","定期体检","1084","False","0","0","False","False","118","0","0","809","1天前发布","null","1447395473000","null","157","0","0","C++"
"1258546","C++/.NET/MFC 开发工程师","104564","北京嗨富通软件有限公司","技术","企业服务 · 金融","本科","3-5年","北京","人性化管理，丰厚福利，行业发展空间广阔！","2015-11-13 14:11:15","12k-22k","暂没有填写","嗨富通","15-50人","i/image/M00/00/57/Cgp3O1ZC62mAcPQMAACB9qUts4M352.png","成长型(A轮)","全职","后端开发","五险一金","午餐补助","交通补助","扁平管理","782","False","0","0","False","False","105","0","0","608","1天前发布","null","1447395075000","null","69","0","0","C++"
"356697","资深C++工程师","45556","拓普乐技（北京）科技有限公司","技术","移动互联网","本科","3-5年","北京","创新型公司，无限可能的发展潜力","2015-11-13 14:08:36","15k-30k","George Staikos","TOPOLOGY","15-50人","image1/M00/00/74/CgYXBlTUXaCAYY6oAABF3-_rq-A760.jpg","初创型(不需要融资)","全职","前端开发","节日礼物","年底双薪","带薪年假","扁平管理","1056","False","0","0","False","False","113","1433150810615","0","800","1天前发布","null","1447394916000","null","143","0","0","C++"
"374843","资深c++开发工程师","45556","拓普乐技（北京）科技有限公司","技术","移动互联网","本科","3-5年","北京","待遇优厚，公司发展迅速","2015-11-13 14:08:35","15k-30k","George Staikos","TOPOLOGY","15-50人","image1/M00/00/74/CgYXBlTUXaCAYY6oAABF3-_rq-A760.jpg","初创型(不需要融资)","全职","前端开发","节日礼物","年底双薪","带薪年假","扁平管理","1000","False","0","0","False","False","113","1433150812059","0","744","1天前发布","null","1447394915000","null","143","0","0","C++"
"1214176","C++程序","101774","北京数贝软件科技有限公司","技术","移动互联网 · 数据服务","大专","3-5年","北京","待遇高，发展好","2015-11-13 13:51:16","20k-40k","暂没有填写","数贝软件","15-50人","image2/M00/0E/D8/CgqLKVYmLIqAG4ExAAAUjpeJyuc426.png?cc=0.10357689508236945","初创型(不需要融资)","全职","后端开发","年底双薪","绩效奖金","岗位晋升","领导好","1113","False","0","0","False","False","103","0","0","888","1天前发布","null","1447393876000","null","122","0","0","C++"
"1258425","C++开发","106184","宜信恒业科技发展有限公司","技术","移动互联网 · 金融","本科","3-5年","北京","待遇好，福利全，美女多，晋升空间大","2015-11-13 13:50:13","15k-30k","唐宁","宜信","2000人以上","image2/M00/15/E8/CgqLKVZEbKuATm5hAAAhxnfQVeQ574.jpg?cc=0.741809437982738","成熟型(D轮及以上)","全职","后端开发","年底双薪","带薪年假","绩效奖金","年度旅游","1118","False","0","0","False","False","110","0","0","980","1天前发布","null","1447393813000","null","28","0","0","C++"
"790744","C/C++开发工程师 ","28895","天地融科技股份有限公司","技术","金融 · 硬件","本科","1-3年","北京","福利待遇好，发展空间大","2015-11-13 13:36:13","10k-20k","暂没有填写","天地融","500-2000人","image2/M00/01/7A/CgqLKVXkH8qAQjGQAABcDEQP02U073.png","成熟型(不需要融资)","全职","后端开发","绩效奖金","年终分红","带薪年假","节日礼物","923","False","0","0","False","False","108","0","0","714","1天前发布","null","1447392973000","null","101","0","0","C++"
"1258317","C++","59791","北京创意邦网络科技有限公司","技术","移动互联网 · 企业服务","本科","3-5年","北京","钱多+事情好+团队也不错","2015-11-13 13:19:51","10k-15k","暂没有填写","创意邦","少于15人","image2/M00/00/C1/CgqLKVXfw-OATKsOAAAGD-b3sKo870.png","初创型(未融资)","全职","后端开发","技能培训","节日礼物","股票期权","专项奖金","1221","False","0","0","False","False","100","0","47","1000","1天前发布","null","1447391991000","null","74","0","0","C++"
"974690","C++算法","75313","北京金利恒兴投资管理有限公司","技术","其他","本科","3-5年","北京","一年14薪 福利优厚","2015-11-13 13:19:06","20k-35k","孟经理","金利恒","500-2000人","image1/M00/2C/B3/Cgo8PFV2VLmAXW9FAAACP-qErA4246.png?cc=0.08908154047094285","初创型(未融资)","全职","后端开发","","","","","1014","False","0","0","False","False","90","0","0","778","1天前发布","null","1447391946000","null","146","0","0","C++"
